20100015,201,6,3,3,-50,100
20100016,201,5,3,3,-50,100
20100017,201,11,3,3,-50,100
20100018,201,4,3,3,-50,100
20100019,201,8,3,3,-50,100
20100020,201,76,3,3,-50,100
20100021,201,17,3,3,-50,100
20100022,201,150,3,3,-50,100
20100023,201,55,3,3,-50,100
20100024,201,80,3,3,-50,100
20100025,201,1,3,3,-100,300
20100026,201,1,3,3,-120,-50
20100027,201,1,3,3,-20,120
20100028,201,1,3,3,1,100
20100029,201,13,3,3,1,100
20100030,201,1,3,3,1,100
20100047,201,2,3,3,1,100
20100048,201,8,3,3,1,100
20100049,201,40,3,3,1,100
20100050,201,6,3,3,1,100
20100051,201,6,3,3,1,100
20100052,201,1,3,3,1,100
20100053,201,1,3,3,1,100
20100054,201,3,3,3,1,100
20100055,201,2,3,3,1,100
20100056,201,5,3,3,1,100
20100057,201,2,3,3,1,100
20100058,201,1,3,3,1,100
20100059,201,1,3,3,1,100
20100060,201,1,3,3,1,100
20100061,201,1,3,3,1,100
20100062,201,6,3,3,1,100
20100063,201,2,3,3,1,100
20100064,201,2,3,3,1,100
20100073,201,2,3,3,-30,200
20100074,201,8,3,3,-30,200
20100075,201,8,3,3,-30,200
20100076,201,4,3,3,-30,200
20100077,201,1,3,3,20,200
20100078,201,2,3,3,20,200
20100079,201,4,3,3,20,200
20100080,201,14,3,3,20,200
20100081,201,4,3,3,20,200
20100082,201,7,3,3,20,200
20100098,201,1,3,3,-30,180
20100099,201,6,3,3,-30,180
20100100,201,2,3,3,-30,180
20100101,201,2,3,3,-30,180
20100114,201,33,3,3,1,400
20100115,201,1,3,3,1,400
20100116,201,27,3,3,1,400
20100117,201,3,3,3,1,400
20100118,201,228,3,3,1,400
20100119,201,128,3,3,1,400
20100120,201,231,3,3,1,400
20100121,201,37,3,3,1,400
20100122,201,24,3,3,1,400
20100127,201,6,3,3,-150,90
20100128,201,2,3,3,-150,90
20100129,201,2,3,3,-150,90
20100130,201,1,3,3,1,100
20100132,201,1,3,3,1,100
20100133,201,1,3,3,1,100
20100162,201,1,3,3,-150,-80
20100163,201,2,3,3,-300,20
20100164,201,2,3,3,-300,20
20100165,201,1,3,3,-30,100
20100166,201,1,3,3,1,100
20100168,201,2,3,3,-30,100
20100169,201,1,3,3,-30,100
20100170,201,1,3,3,-30,100
20100171,201,2,3,3,-30,100
20100172,201,2,3,3,-30,100
20100173,201,3,3,3,-30,100
20100174,201,6,3,3,-30,100
20100185,201,4,3,3,1,100
20100186,201,1,3,3,1,100
20100187,201,4,3,3,1,100
20100188,201,39,3,3,-300,-30
20100189,201,6,3,3,-300,96
20100190,201,61,3,3,-300,96
20100200,201,2,34,74,1,50
20100201,201,1,34,74,1,50
20100202,201,1,34,74,-50,-30
20100203,201,1,34,74,-50,-30
20100204,201,2,34,74,1,100
20100205,201,1,34,74,1,50
20100207,201,1,34,74,1,50
20100208,201,2,34,74,-30,96
20100210,201,3,34,74,-30,96
20100211,201,1,34,74,-30,96
20100213,201,2,34,74,1,50
20100215,201,1,37,74,-100,100
20100221,201,21,34,74,1,50
20100222,201,16,34,74,1,50
20100233,201,6,34,74,1,50
20100240,201,8,34,74,1,50
20100242,201,4,34,74,1,50
20100247,201,2,34,74,1,200
20100255,201,1,37,74,1,100
20100267,201,1,34,74,1,50
20100268,201,2,34,74,1,50
20100269,201,1,34,74,1,50
20100279,201,3,34,74,1,100
20100280,201,1,34,74,1,50
20100288,201,17,34,74,1,50
20100289,201,15,34,74,1,50
20100295,201,1,34,74,1,200
20100310,201,9,34,74,1,50
20100316,201,3,34,74,-30,100
20100317,201,6,34,74,1,100
20100318,201,4,34,74,1,50
20100320,201,6,34,74,1,50
20100323,201,5,34,74,1,50
20100324,201,1,34,74,1,50
20100333,201,1,34,74,1,50
20100335,201,1,34,74,1,50
20100341,201,15,34,74,1,50
20100342,201,6,34,74,1,50
20100346,201,1,34,74,1,200
20100356,201,5,34,74,1,50
20100366,201,3,34,74,1,100
20100368,201,2,34,74,1,50
20100369,201,3,34,74,1,100
20100370,201,3,34,74,1,100
20100371,201,5,34,74,1,100
20100372,201,2,34,74,1,100
20100373,201,1,34,74,1,100
20100375,201,1,12,74,-100,-50
20100377,201,1,12,74,-30,-1
20100378,201,1,12,74,-100,200
20100379,201,6,12,74,1,100
20100380,201,2,12,74,1,100
20100385,201,3,12,74,-30,100
20100387,201,7,12,74,-100,-50
20100388,201,9,12,74,-100,-1
20100396,201,4,12,74,1,50
20100397,201,1,12,74,-100,200
20100398,201,4,12,74,-100,-1
20100400,201,3,12,74,-100,-50
20100405,201,1,12,74,1,300
20100409,201,9,12,74,-30,-1
20100410,201,10,12,74,-100,100
20100411,201,1,12,74,1,300
20100412,201,2,12,74,1,100
20100415,201,6,12,74,-100,-1
20100417,201,8,12,74,1,50
20100420,201,2,12,74,1,50
20100423,201,6,12,74,1,50
20100425,201,14,12,74,-30,-1
20100426,201,3,12,74,1,100
20100428,201,1,12,74,1,100
20100429,201,1,12,74,1,100
20100434,201,1,12,74,-30,100
20100437,201,9,12,74,-100,-50
20100438,201,7,12,74,-100,-1
20100443,201,4,12,74,1,50
20100449,201,1,12,74,1,50
20100454,201,1,12,74,1,50
20100455,201,7,12,74,-30,-1
20100457,201,1,12,74,-200,-1
20100458,201,5,12,74,-100,200
20100460,201,1,12,74,1,50
20100461,201,2,12,74,1,300
20100463,201,3,12,74,1,100
20100464,201,1,12,74,1,100
20100466,201,2,12,74,-200,-100
20100469,201,4,12,74,-100,-50
20100470,201,4,12,74,-100,-1
20100472,201,1,12,74,1,50
20100476,201,3,12,74,-220,-200
20100483,201,2,12,74,-100,-50
20100488,201,2,12,74,1,50
20100491,201,2,37,4,1,200
20100494,201,62,37,4,-90,220
20100495,201,2,37,4,1,200
20100496,201,3,37,4,-10,100
20100502,201,3,8,4,-125,-1
20100503,201,9,37,4,-10,100
20100509,201,2,37,4,-90,220
20100510,201,1,37,4,1,200
20100513,201,1,37,4,-90,220
20100514,201,1,8,4,-125,-1
20100515,201,2,37,4,-10,100
20100520,201,5,37,4,-90,220
20100521,201,2,37,4,-100,-1
20100525,201,1,37,4,-100,-1
20100526,201,1,37,4,-10,100
20100529,201,1,8,70,1,300
20100530,201,2,8,70,1,400
20100532,201,1,8,70,1,300
20100533,201,3,6,70,-30,96
20100534,201,4,6,70,-30,180
20100537,201,1,6,70,-30,96
20100538,201,2,6,70,-30,250
20100539,201,3,6,70,-30,250
20100540,201,2,6,70,-30,250
20100542,201,1,6,70,-30,180
20100543,201,1,6,70,-30,250
20100544,201,2,6,70,-30,180
20100545,201,5,6,70,1,200
20100546,201,2,6,70,1,200
20100547,201,1,6,70,1,200
20100551,201,1,6,70,-50,-30
20100554,201,1,14,70,1,100
20100557,201,2,14,70,1,300
20100558,201,1,14,70,-50,-30
20100559,201,1,14,70,-100,180
20100560,201,1,14,70,1,300
20100561,201,1,14,70,-50,-1
20100571,201,3,14,70,1,50
20100572,201,3,14,70,1,50
20100581,201,1,14,70,1,100
20100586,201,1,14,70,1,50
20100587,201,2,14,70,-31,14
20100588,201,1,14,70,-31,14
20100590,201,1,8,1,-300,-100
20100591,201,1,8,1,-200,-120
20100592,201,1,8,1,-250,-150
20100593,201,1,8,1,-150,-100
20100594,201,5,8,1,-250,-200
20100595,201,5,8,1,-200,-135
20100596,201,1,8,1,-125,-40
20100597,201,1,8,1,-125,-40
20100598,201,1,8,1,-125,-40
20100599,201,5,8,1,-85,-45
20100600,201,2,8,1,-140,-120
20100601,201,1,8,1,-200,-100
20100602,201,3,8,1,-300,-1
20100603,201,1,8,1,-120,-1
20100606,201,1,6,1,-200,-150
20100607,201,1,6,1,-250,-200
20100608,201,3,6,1,-50,-1
20100609,201,1,6,1,-50,-1
20100610,201,1,6,1,-200,-100
20100611,201,2,6,1,-200,-100
20100612,201,2,6,1,-200,-100
20100613,201,1,6,1,-200,-100
20100614,201,1,6,1,-200,-180
20100615,201,1,6,1,-300,-100
20100616,201,1,6,1,-100,-50
20100617,201,1,6,1,-100,-50
20100618,201,3,6,1,-125,-100
20100619,201,1,6,1,-125,-100
20100620,201,1,6,1,-125,-100
20100622,201,2,6,1,-130,-90
20100623,201,2,6,1,-130,-90
20100624,201,1,6,1,-130,-90
20100625,201,1,6,1,-250,-200
20100626,201,1,6,1,-150,-140
20100627,201,1,6,1,-200,-150
20100628,201,5,6,1,-120,-80
20100629,201,1,6,1,-200,-100
20100630,201,2,6,1,-140,-130
20100631,201,3,6,1,-175,-150
20100632,201,2,6,1,-175,-150
20100633,201,3,6,1,-140,-130
20100634,201,1,6,1,-140,-130
20100635,201,2,6,1,-140,-130
20100636,201,6,6,1,-100,-66
20100637,201,2,6,1,-200,-100
20100638,201,1,6,1,-200,-1
20100639,201,1,6,1,-200,-100
20100640,201,1,6,1,-200,-100
20100641,201,2,6,1,-200,-100
20100642,201,1,6,1,-300,-1
20100643,201,1,6,1,-200,-1
20100644,201,2,6,1,-200,-1
20100645,201,3,6,1,-150,-20
20100646,201,4,6,1,-150,-20
20100647,201,2,6,1,-200,-25
20100648,201,2,6,1,-250,-150
20100651,201,1,14,1,-300,-200
20100685,201,5,8,50,-15,-1
20100686,201,4,8,50,-15,-1
20100687,201,1,8,50,-15,-1
20100688,201,1,8,50,-12,90
20100689,201,1,8,50,-25,90
20100690,201,1,8,50,-20,90
20100691,201,6,8,50,-20,90
20100692,201,1,8,50,15,90
20100693,201,4,8,50,15,90
20100694,201,1,8,50,15,90
20100695,201,3,8,50,15,90
20100696,201,2,8,50,15,90
20100697,201,1,8,50,1,90
20100708,201,41,8,50,-25,90
20100709,201,14,8,50,-25,90
20100710,201,16,8,50,-25,90
20100711,201,4,8,50,-25,90
20100712,201,26,8,50,-25,90
20100713,201,3,8,50,-25,90
20100714,201,6,8,50,-25,90
20100715,201,1,8,50,-25,90
20100716,201,166,8,50,-25,90
20100717,201,62,8,50,-25,90
20100718,201,141,8,50,-25,90
20100719,201,39,8,50,-25,90
20100720,201,87,8,50,-25,90
20100721,201,1,8,50,1,90
20100722,201,3,8,50,1,90
20100723,201,1,8,50,1,90
20100724,201,1,8,50,1,90
20100725,201,4,8,50,1,90
20100726,201,2,8,50,-30,200
20100727,201,17,8,50,-30,200
20100728,201,6,8,50,-30,200
20100729,201,12,8,50,-30,200
20100730,201,2,8,50,-30,200
20100731,201,10,8,50,-30,200
20100742,201,1,6,50,-30,50
20100743,201,1,6,50,-25,50
20100744,201,2,6,50,-15,-10
20100745,201,1,6,50,-15,15
20100746,201,1,6,50,-15,15
20100747,201,2,6,50,-15,15
20100748,201,1,6,50,-15,15
20100749,201,3,6,50,-15,15
20100750,201,3,6,50,-15,15
20100751,201,1,6,50,-15,15
20100752,201,1,6,50,-15,15
20100753,201,1,6,50,1,50
20100754,201,1,6,50,1,50
20100755,201,2,6,50,1,50
20100756,201,1,6,50,1,50
20100757,201,2,6,50,14,100
20100758,201,2,6,50,14,100
20100759,201,3,6,50,14,100
20100760,201,1,6,50,14,100
20100761,201,11,6,50,14,100
20100762,201,5,6,50,14,100
20100763,201,9,6,50,14,100
20100764,201,5,6,50,14,100
20100765,201,1,6,50,14,100
20100766,201,3,6,50,14,100
20100767,201,1,6,50,-15,-5
20100768,201,1,6,50,-15,-5
20100769,201,1,6,50,-1,14
20100770,201,1,6,50,-1,14
20100771,201,1,6,50,-1,14
20100772,201,2,6,50,-1,14
20100773,201,2,6,50,5,15
20100774,201,1,6,50,5,15
20100775,201,1,6,50,5,15
20100776,201,1,6,50,1,150
20100777,201,4,6,50,1,150
20100778,201,1,6,50,1,150
20100779,201,4,6,50,1,150
20100780,201,4,6,50,1,150
20100781,201,1,6,50,1,150
20100782,201,2,6,50,1,150
20100783,201,6,6,50,1,150
20100784,201,2,6,50,1,150
20100785,201,5,6,50,1,150
20100799,201,2,6,50,1,100
20100800,201,2,6,50,1,100
20100801,201,1,6,50,1,100
20100802,201,1,6,50,-30,90
20100803,201,1,6,50,-30,90
20100804,201,2,6,50,-30,90
20100805,201,3,6,50,-30,90
20100806,201,7,6,50,-30,90
20100807,201,1,6,50,-30,90
20100808,201,2,6,50,-20,100
20100809,201,1,6,50,-20,100
20100810,201,9,6,50,-20,100
20100811,201,7,6,50,-20,100
20100827,201,2,6,50,-50,96
20100828,201,2,6,50,-50,96
20100838,201,1,5,50,-30,70
20100839,201,1,5,50,-30,70
20100840,201,2,5,50,-30,70
20100841,201,4,5,50,1,100
20100842,201,2,5,50,1,100
20100843,201,2,5,50,1,100
20100844,201,9,5,50,1,100
20100845,201,11,5,50,1,100
20100846,201,30,5,50,1,100
20100847,201,9,5,50,1,100
20100848,201,3,5,50,1,100
20100874,201,1,8,50,-186,200
20100888,201,1,8,50,1,120
20100889,201,1,8,50,1,50
20100896,201,1,6,50,-20,150
20100897,201,7,6,50,-20,150
20100898,201,2,6,50,-20,150
20100901,201,3,6,50,1,50
20100902,201,2,6,50,-50,-30
20100906,201,2,6,50,-50,-30
20100912,201,1,6,91,-100,100
20100913,201,14,6,91,-100,100
20100915,201,2,6,5,14,50
20100916,201,3,6,5,14,50
20100917,201,1,6,5,14,50
20100918,201,2,6,5,14,50
20100919,201,12,6,5,14,50
20100920,201,22,6,5,14,50
20100921,201,15,6,5,14,50
20100934,201,6,6,5,-27,15
20100935,201,3,6,5,-27,15
20100936,201,7,6,5,-27,15
20100937,201,4,6,5,-27,15
20100938,201,4,6,5,-27,15
20100942,201,29,6,5,1,100
20100943,201,3,6,5,1,100
20100944,201,13,6,5,1,100
20100945,201,20,6,5,1,100
20100946,201,11,6,5,1,100
20100947,201,25,6,5,1,100
20100948,201,2,6,5,1,100
20100949,201,12,6,5,1,100
20100950,201,1,6,5,-27,50
20100951,201,1,6,5,-27,50
20100954,201,1,5,5,-27,50
20100955,201,14,5,5,-27,50
20100961,201,1,5,5,-27,14
20100962,201,10,5,5,-27,14
20100963,201,1,5,5,-27,14
20100964,201,7,5,5,-27,14
20100965,201,3,5,5,-27,50
20100966,201,8,5,5,-27,50
20100967,201,19,5,5,-27,50
20100968,201,1,5,5,-27,50
20100969,201,31,5,5,-27,50
20100970,201,60,5,5,-27,50
20100971,201,8,5,5,-27,50
20100972,201,4,5,5,-27,50
20100973,201,5,5,5,-27,50
20100989,201,8,5,5,-27,14
20100990,201,4,5,5,-27,14
20100991,201,9,5,5,-27,14
20100992,201,3,5,5,-27,14
20100993,201,4,5,5,-27,14
20100994,201,18,5,5,-27,14
20101000,201,1,5,5,14,54
20101001,201,1,5,5,14,54
20101002,201,14,5,5,14,54
20101003,201,13,5,5,14,54
20101004,201,4,5,5,1,50
20101005,201,6,5,5,1,50
20101006,201,1,5,5,1,50
20101007,201,67,5,5,1,50
20101008,201,6,5,5,1,50
20101009,201,12,5,5,1,50
20101010,201,8,5,5,1,50
20101011,201,7,5,5,-27,180
20101012,201,2,5,5,-27,180
20101013,201,9,5,5,-27,180
20101014,201,37,5,5,-27,180
20101015,201,1,5,5,-27,180
20101016,201,23,5,5,-27,180
20101017,201,11,5,5,-27,180
20101025,201,133,5,5,-200,-30
20101026,201,58,5,5,-200,96
20101027,201,268,5,5,-200,96
20101028,201,37,5,5,-200,96
20101040,201,3,6,5,-15,-1
20101041,201,1,8,90,14,220
20101042,201,1,8,90,14,220
20101043,201,1,8,90,14,220
20101044,201,2,6,90,-30,120
20101045,201,1,6,90,-30,120
20101046,201,1,6,90,-30,54
20101047,201,1,6,90,-30,54
20101048,201,1,6,90,-30,54
20101049,201,1,6,90,1,96
20101050,201,1,6,90,-30,100
20101051,201,3,6,90,-30,100
20101052,201,1,6,90,-30,100
20101053,201,2,6,90,-30,100
20101054,201,2,6,90,-30,100
20101055,201,2,6,90,-120,-1
20101056,201,19,5,90,1,100
20101057,201,2,5,90,-30,20
20101058,201,1,5,90,-30,20
20101059,201,1,5,90,-30,20
20101060,201,3,5,90,-30,20
20101061,201,2,5,90,-30,100
20101062,201,9,5,90,-30,100
20101063,201,1,14,90,14,100
20101064,201,4,14,90,14,100
20101065,201,4,14,90,14,100
20101066,201,7,14,90,14,100
20101067,201,68,14,90,14,100
20101068,201,14,14,90,14,100
20101069,201,8,14,90,14,100
20101070,201,8,14,90,14,100
20101071,201,1,10,90,1,50
20101072,201,2,6,90,-30,120
20101075,201,3,60,2,-120,-1
20101076,201,1,60,2,-150,-50
20101077,201,2,60,2,-100,-1
20101078,201,1,60,2,-100,-1
20101079,201,1,60,2,-100,-1
20101080,201,1,60,2,-100,-1
20101081,201,1,60,2,-100,-1
20101082,201,1,60,2,-100,-1
20101083,201,1,60,2,-100,-1
20101084,201,1,60,2,-100,-1
20101085,201,1,60,2,-100,-1
20101086,201,1,60,2,-100,-1
20101087,201,1,60,2,-50,20
20101088,201,8,60,2,-30,100
20101089,201,1,60,2,-30,100
20101090,201,5,60,2,-30,100
20101091,201,1,60,2,-30,100
20101092,201,1,60,2,-30,100
20101093,201,1,60,2,-30,100
20101094,201,2,60,2,-30,100
20101095,201,2,60,2,-30,100
20101096,201,2,60,2,1,120
20101097,201,2,60,2,1,120
20101098,201,1,60,2,1,120
20101099,201,1,60,2,1,120
20101100,201,11,60,2,1,120
20101101,201,5,60,2,1,120
20101102,201,4,60,2,1,120
20101103,201,4,60,2,1,120
20101104,201,1,60,2,1,120
20101105,201,1,60,2,-40,140
20101106,201,1,60,2,-40,140
20101107,201,1,60,2,-40,140
20101108,201,1,60,2,-40,140
20101109,201,3,60,2,-40,140
20101110,201,3,60,2,-40,140
20101133,201,7,60,2,-30,69
20101134,201,12,60,2,-50,-30
20101135,201,67,60,2,-30,96
20101136,201,31,60,2,-30,96
20101147,201,1,33,3,1,200
20101148,201,1,33,3,1,200
20101149,201,1,33,3,1,200
20101150,201,2,33,3,1,200
20101151,201,1,33,3,1,200
20101152,201,3,33,3,1,200
20101153,201,5,33,3,1,200
20101154,201,1,33,3,1,200
20101155,201,2,33,3,1,200
20101159,201,4,10,70,-100,-1
20101160,201,3,10,70,-30,96
20101161,201,6,10,70,-30,96
20101169,201,15,10,70,1,100
20101170,201,3,10,70,1,100
20101171,201,2,10,70,1,100
20101172,201,1,10,70,1,100
20101182,201,13,10,70,1,100
20101183,201,5,10,70,1,100
20101195,201,2,10,70,-30,96
21000004,210,1,8,1,-140,-130
21000005,210,2,8,1,-200,-100
21000006,210,2,8,1,-200,-100
21000015,210,1,6,1,-200,-100
21000016,210,1,8,1,-200,-120
21000020,210,1,8,1,-200,-150
21000021,210,1,8,1,-200,-150
21000022,210,1,8,1,-200,-150
21000023,210,3,6,1,-100,-1
21000024,210,1,6,1,-200,-200
21000026,210,1,57,1,-100,-1
21000027,210,1,8,1,-150,-100
21000028,210,1,8,1,-200,-150
21000029,210,1,8,1,-200,-100
21000030,210,1,8,1,-200,-150
21000031,210,1,8,1,-200,-150
21000032,210,1,8,1,-140,-120
21000033,210,5,8,1,-200,-150
21000034,210,2,8,1,-200,-150
21000039,210,,6,50,-200,-1
21000040,210,,60,2,-150,-70
21000041,210,,60,2,-150,-70
21000042,210,,60,2,-150,-50
21000043,210,,60,2,-150,-70
21000044,210,,60,2,-300,-1
21000045,210,,5,5,-200,-1
21000046,210,,5,5,-200,-50
21000049,210,,5,5,-200,-50
21000050,210,,5,5,-200,-1
21000051,210,,5,5,-200,-1
21000055,210,,5,5,-200,-1
21000136,210,,60,2,-150,-20
21000137,210,1,3,3,-135,-10
21000138,210,1,3,3,-135,-10
21000139,210,2,3,3,-135,-10
21000140,210,3,3,3,-135,-10
21000171,210,,5,5,-30,120
21000175,210,1,8,1,-130,-110
21000176,210,4,8,1,-150,-100
21000177,210,1,8,1,-150,-100
21000178,210,1,8,1,-150,-100
21000179,210,1,8,1,-150,-100
21000180,210,1,3,3,-225,-135
